avg_speed,pickup_hour,Minimum Temperature,Maximum Temperature,Temperature,tip_amount
17.040112941176474,12,14.33,24.94,19.28,2.15
33.562387692307695,5,14.33,24.94,19.28,4.15
21.2510966746988,23,14.33,24.94,19.28,1.25
17.040112941176474,18,14.33,24.94,19.28,3.85
21.29285907692308,8,14.33,24.94,19.28,2.9
13.280895596214513,19,14.33,24.94,19.28,2.46
36.71968061793103,12,14.33,24.94,19.28,11.71
17.959784280102475,10,14.33,24.94,19.28,4.31
14.999711067961167,11,14.33,24.94,19.28,1.25
16.639692532637078,3,14.33,24.94,19.28,1.0
8.516528496894411,15,14.33,24.94,19.28,1.46
20.46329577224199,22,14.33,24.94,19.28,2.0
20.159407443267774,14,14.33,24.94,19.28,2.8
12.640665600000002,16,14.33,24.94,19.28,1.96
17.01786736292428,0,14.33,24.94,19.28,4.15
28.100880862275446,5,14.33,24.94,19.28,2.0
18.529760341151388,7,14.33,24.94,19.28,1.65
24.394266947368422,8,14.33,24.94,19.28,0.7
9.32786146690519,17,14.33,24.94,19.28,1.66
14.19728221782178,22,14.33,24.94,19.28,2.12
19.529118202247194,15,14.33,24.94,19.28,2.0
18.19991120418848,10,14.33,24.94,19.28,1.36
20.282143561643835,9,14.33,24.94,19.28,2.25
29.50134890797546,19,14.33,24.94,19.28,1.06
19.770576142433235,10,14.33,24.94,19.28,2.25
15.73272496551724,12,14.33,24.94,19.28,1.06
28.01668204379562,1,14.33,24.94,19.28,3.85
15.020543999999997,9,14.33,24.94,19.28,2.2
14.715965199573107,19,14.33,24.94,19.28,2.46
19.16183906614786,3,14.33,24.94,19.28,1.0
33.393888000000004,1,14.33,24.94,19.28,2.0
23.60028421725239,0,14.33,24.94,19.28,2.26
17.008846678899083,12,14.33,24.94,19.28,0.86
19.489303486238533,9,14.33,24.94,19.28,2.15
17.180476309719936,1,14.33,24.94,19.28,2.05
41.9539332413793,23,14.33,24.94,19.28,5.0
18.464407703703706,23,14.33,24.94,19.28,8.64
15.575862030150754,21,14.33,24.94,19.28,1.17
16.615018439232408,13,14.33,24.94,19.28,1.5
28.788265341614906,23,14.33,24.94,19.28,1.0
16.935250707692305,21,14.33,24.94,19.28,2.05
16.891074052478135,17,14.33,24.94,19.28,1.36
19.87263831134565,16,14.33,24.94,19.28,1.45
20.368260000000003,18,14.33,24.94,19.28,0.94
20.925809854447444,6,14.33,24.94,19.28,0.7
12.512438952879581,19,14.33,24.94,19.28,3.55
19.59000034532374,22,14.33,24.94,19.28,1.66
14.922249292999135,14,14.33,24.94,19.28,3.16
15.7284341443299,0,14.33,24.94,19.28,2.04
28.34048106224066,0,14.33,24.94,19.28,9.2
33.25342750295858,2,14.33,24.94,19.28,3.46
11.50361415162455,12,14.33,24.94,19.28,1.0
2.6156381038374725,18,14.33,24.94,19.28,3.65
15.6988911483871,23,14.33,24.94,19.28,3.35
35.90114215618085,11,14.33,24.94,19.28,7.92
16.12432952015355,7,14.33,24.94,19.28,2.2
13.993109694915255,9,14.33,24.94,19.28,2.06
16.408556307692315,19,14.33,24.94,19.28,1.23
11.524416347197109,19,14.33,24.94,19.28,1.65
20.257476923076926,20,14.33,24.94,19.28,1.06
16.134182886075948,17,15.0,20.61,17.89,1.66
8.051020758952433,15,15.0,20.61,17.89,4.05
23.657967170670037,0,15.0,20.61,17.89,2.86
15.848539826086958,19,15.0,20.61,17.89,1.86
20.1923054155496,2,15.0,20.61,17.89,1.0
30.052562823529417,9,15.0,20.61,17.89,2.36
16.506672894829403,16,15.0,20.61,17.89,7.0
37.88503578947368,20,15.0,20.61,17.89,2.0
17.96280901310044,18,15.0,20.61,17.89,1.0
6.684967384615384,19,15.0,20.61,17.89,1.55
6.347611792828686,13,15.0,20.61,17.89,2.95
27.33897955555556,22,15.0,20.61,17.89,2.86
26.275004081632655,0,15.0,20.61,17.89,1.4
13.349397235023043,15,15.0,20.61,17.89,1.46
30.029853486910994,0,15.0,20.61,17.89,2.36
27.94578522352942,9,15.0,20.61,17.89,2.26
12.946677988826819,14,15.0,20.61,17.89,1.5
16.932696756446994,2,15.0,20.61,17.89,13.0
32.50794613466334,8,15.0,20.61,17.89,0.93
11.404800000000002,1,15.0,20.61,17.89,2.0
10.690642285714288,10,15.0,20.61,17.89,1.95
15.81251900591716,14,15.0,20.61,17.89,3.56
12.32510629232996,16,15.0,20.61,17.89,1.96
17.066531720930232,16,15.0,20.61,17.89,0.01
10.835430595419847,15,15.0,20.61,17.89,2.0
6.252127769784174,16,15.0,20.61,17.89,3.55
4.339117367088608,18,15.0,20.61,17.89,1.7
24.91887483870968,20,15.0,20.61,17.89,0.87
23.50249539622642,23,15.0,20.61,17.89,1.0
16.266201948802646,1,15.0,20.61,17.89,3.55
22.91890819086711,19,15.0,20.61,17.89,6.95
13.632090352941177,15,15.0,20.61,17.89,1.36
16.262844631578947,10,15.0,20.61,17.89,1.2
10.087138285714287,12,15.0,20.61,17.89,1.06
13.7290009478673,13,15.0,20.61,17.89,1.55
14.91009882352941,20,15.0,20.61,17.89,1.11
11.532360796208533,12,15.0,20.61,17.89,5.19
21.880736157635468,2,15.0,20.61,17.89,2.25
9.232889880478089,2,15.0,20.61,17.89,1.0
14.42121280463097,18,15.0,20.61,17.89,1.96
21.396476616740088,0,15.0,20.61,17.89,1.0
27.666250786516855,2,15.0,20.61,17.89,1.65
44.530105541284414,9,15.0,20.61,17.89,10.11
14.774305573770489,21,15.0,20.61,17.89,1.85
6.368724738310092,15,15.0,20.61,17.89,2.76
35.379007183795956,20,15.0,20.61,17.89,3.0
14.435976079734221,14,15.0,20.61,17.89,2.75
14.249085048676342,10,15.0,20.61,17.89,1.5
11.94564618556701,18,15.0,20.61,17.89,0.95
15.313581674008812,6,15.0,20.61,17.89,1.3
22.720150588235295,10,15.0,20.61,17.89,0.95
66.81841481362724,22,15.0,20.61,17.89,8.2
15.378176000000002,19,15.0,20.61,17.89,2.66
22.760722285714287,23,15.0,20.61,17.89,1.7
19.152523636363643,2,15.0,20.61,17.89,1.26
21.60113741772152,18,14.72,20.0,17.61,3.06
18.239232,10,14.72,20.0,17.61,2.76
26.482621703588148,20,14.72,20.0,17.61,2.0
42.574642492069955,14,14.72,20.0,17.61,14.64
11.36007529411765,8,14.72,20.0,17.61,2.65
46.419977394495426,19,14.72,20.0,17.61,2.82
38.933250048000005,7,14.72,20.0,17.61,0.5
25.677977600000002,2,14.72,20.0,17.61,0.02
20.94086168674699,11,14.72,20.0,17.61,1.26
38.28189756647865,0,14.72,20.0,17.61,2.0
27.578830273381296,19,14.72,20.0,17.61,3.16
9.830139384941678,13,14.72,20.0,17.61,3.5
23.647503673469387,23,14.72,20.0,17.61,1.95
8.77824,17,14.72,20.0,17.61,2.0
19.032820363636368,8,14.72,20.0,17.61,1.0
17.936960990712077,11,14.72,20.0,17.61,1.7
18.391132327868853,21,14.72,20.0,17.61,1.7
23.597189835866267,6,14.72,20.0,17.61,1.1
79.00416,20,14.72,20.0,17.61,10.0
9.53611289440994,12,14.72,20.0,17.61,1.0
15.65848216216216,7,14.72,20.0,17.61,1.15
21.800193570552146,6,14.72,20.0,17.61,2.2
9.153517918215613,12,14.72,20.0,17.61,3.56
5.258037104847801,12,14.72,20.0,17.61,5.49
59.63716799999999,20,14.72,20.0,17.61,5.86
12.481935780821917,8,14.72,20.0,17.61,2.0
16.7931547826087,10,14.72,20.0,17.61,4.85
19.62550938742394,16,14.72,20.0,17.61,1.96
17.762281839495042,19,14.72,20.0,17.61,3.95
16.674967663865548,7,14.72,20.0,17.61,1.0
34.24534325581395,23,14.72,20.0,17.61,2.0
9.186145657770803,14,14.72,20.0,17.61,1.76
22.566981033707865,14,14.72,20.0,17.61,2.45
11.72522057142857,7,14.72,20.0,17.61,2.25
28.37090969072165,17,14.72,20.0,17.61,5.5
17.04011294117647,17,14.72,20.0,17.61,1.0
19.312128,15,14.72,20.0,17.61,0.66
15.832817489878545,15,14.72,20.0,17.61,1.66
5.365391551401871,13,14.72,20.0,17.61,3.32
16.304798499061913,17,14.72,20.0,17.61,1.5
15.309614424870468,19,14.72,20.0,17.61,1.16
16.781573296551727,14,14.72,20.0,17.61,1.26
30.17262642217484,13,14.72,20.0,17.61,8.08
12.8527814334471,15,14.72,20.0,17.61,1.74
12.998547692307694,18,14.72,20.0,17.61,2.0
6.092516571428572,14,14.72,20.0,17.61,2.82
11.200355430579965,8,14.72,20.0,17.61,2.15
10.052394985074628,18,14.72,20.0,17.61,1.86
27.671108776119404,16,14.72,20.0,17.61,2.0
17.05603828037383,16,14.72,20.0,17.61,2.0
13.404304781491005,17,14.72,20.0,17.61,1.95
0.38054692671842455,21,14.72,20.0,17.61,2.5
