Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"NYC",06/24/2018,66.8,83.8,74.4,66.1,76.73,5.8,,160,0,0,,9.3,1009.4,"Mist, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",06/25/2018,69.1,83.8,75.3,56.8,55.98,9.2,,177,0,8.33,,10,1015,"",40.71455,-74.00714,""
"NYC",06/26/2018,65.8,77,71.2,56.8,61.43,6.9,,87.14,0,0,,10,1023.2,"",40.71455,-74.00714,""
"NYC",06/27/2018,66,73.9,70,61.5,74.85,6.9,,220,0,4.17,,10,1017.9,"Light Rain",40.71455,-74.00714,""
"NYC",06/28/2018,70,83.9,75.2,70.3,85.36,6.9,,250,0.2,41.67,,9.6,1009.2,"Lightning Without Thunder, Mist, Thunderstorm, Rain, Light Rain",40.71455,-74.00714,""
"NYC",06/29/2018,73.1,92.8,81.9,64.1,57.85,8.1,,286.67,0,8.33,,10,1013.7,"",40.71455,-74.00714,""
"NYC",06/30/2018,74,93.7,83.6,62.8,50.86,8.1,,255,0,0,,10,1016.7,"",40.71455,-74.00714,""
"NYC",07/01/2018,75.1,96.1,85.6,69.7,60.55,8.1,,246,0,0,,10,1016.1,"",40.71455,-74.00714,""
"NYC",07/02/2018,78.2,93.9,84.4,70.1,63.33,5.8,,230,0,0,,9.5,1017.4,"Smoke Or Haze",40.71455,-74.00714,""
"NYC",07/03/2018,77.2,91.2,81,74.5,81.11,6.9,,193.33,0,8.33,,8.4,1021,"Lightning Without Thunder, Mist, Thunderstorm, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",07/04/2018,75.9,87,80.2,72.5,78.43,4.7,,290,0,0,,9.8,1025.1,"Lightning Without Thunder, Mist, Smoke Or Haze",40.71455,-74.00714,""
"NYC",07/05/2018,75,88.1,81.4,73.4,77.61,6.9,,242,0,0,,9.9,1024.3,"",40.71455,-74.00714,""
"NYC",07/06/2018,74,82,78,69.5,76.86,8.1,,285,0.1,25,,9.6,1017.8,"Lightning Without Thunder, Mist, Thunderstorm, Light Rain",40.71455,-74.00714,""
"NYC",07/07/2018,65.8,78.1,70.8,51.4,50.78,12.8,,74.44,0,0,,10,1026.4,"Light Rain",40.71455,-74.00714,""
"NYC",07/08/2018,65.8,83,73.1,53.9,52.57,6.9,,180,0,0,,10,1027.1,"Light Rain",40.71455,-74.00714,""
"NYC",07/09/2018,68.1,87.1,76.6,59.2,55.89,6.9,,243.33,0,0,,9.9,1021.6,"",40.71455,-74.00714,""
"NYC",07/10/2018,71,92,81.2,62.8,55.51,10.3,,278,0,0,,9.9,1013.3,"",40.71455,-74.00714,""
"NYC",07/11/2018,74,88,79.6,65.9,63.59,6.9,,80,0,0,,10,1013.4,"",40.71455,-74.00714,""
"NYC",07/12/2018,70.8,85.9,76.4,60.7,60.7,5.8,,40,0,12.5,,10,1021.2,"Mist, Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",07/13/2018,70,84.7,76.2,62.1,63.56,4.7,,234,0,0,,10,1022.9,"",40.71455,-74.00714,""
"NYC",07/14/2018,70.1,88.9,79.5,62.8,57.81,6.9,,246.67,0,0,,9.9,1019,"",40.71455,-74.00714,""
"NYC",07/15/2018,70.1,85.9,75.7,69.2,81.41,6.9,,233,0.3,33.33,,9.5,1015.8,"Lightning Without Thunder, Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",07/16/2018,75,89.8,81.7,71.7,72.45,6.9,,252,0,4.17,,9.9,1014.1,"",40.71455,-74.00714,""
"NYC",07/17/2018,71.8,88.8,78.1,72.2,82.86,5.8,,247.5,0.1,29.17,,9.2,1010.5,"Lightning Without Thunder, Mist, Thunderstorm, Rain, Fog, Light Rain",40.71455,-74.00714,""
"NYC",07/18/2018,70,83.8,76.7,59.1,57.59,8.1,,218,0,0,,10,1011.8,"Mist",40.71455,-74.00714,""
"NYC",07/19/2018,66.8,82.1,73.8,51.4,46.4,5.8,,125,0,0,,10,1018.2,"",40.71455,-74.00714,""
"NYC",07/20/2018,69.2,82.1,74.1,60.1,63,5.8,,250,0,0,,9.9,1020.6,"Light Rain",40.71455,-74.00714,""
"NYC",07/21/2018,65,77.1,71.1,59.3,67.25,12.8,,68.33,0.3,12.5,,9.3,1017.5,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",07/22/2018,66.8,78.2,74.1,71.1,90.85,10.3,29.8,153.4,1.5,45.83,,6.8,1012.7,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",07/23/2018,73.1,79.1,76,73.4,91.75,6.9,,175,0.2,29.17,,6.7,1019,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",07/24/2018,74.9,80.9,77.8,73,85.42,9.2,,180,0,4.17,,8.7,1021.4,"Light Rain",40.71455,-74.00714,""
"NYC",07/25/2018,73.1,77.1,75.5,73.1,92.43,6.9,31.1,,0.6,37.5,,7.6,1015.3,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",07/26/2018,71.9,83,77.6,70.2,79.41,5.8,,270,0.1,8.33,,9.1,1011.3,"Mist, Rain",40.71455,-74.00714,""
"NYC",07/27/2018,69.2,84.8,77.5,70.2,79.23,6.9,,223.33,0.2,29.17,,7.9,1014.8,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",07/28/2018,70.1,83.9,76.8,68.7,77.78,4.7,,,0,0,,7,1015.1,"Mist, Smoke Or Haze",40.71455,-74.00714,""
"NYC",07/29/2018,71,80.9,76.1,60.6,59.4,5.8,,300,0,0,,10,1018,"",40.71455,-74.00714,""
"NYC",07/30/2018,68.1,78.2,73.4,62.3,69.05,4.7,,180,0.4,8.33,,9.7,1020.3,"Mist",40.71455,-74.00714,""
"NYC",07/31/2018,68.1,80.9,73.7,64.6,73.98,5.8,,,0,0,,9.6,1019.9,"",40.71455,-74.00714,""
"NYC",08/01/2018,74,83,78.5,72.6,82.82,6.9,,,0.1,25,,9,1017.1,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",08/02/2018,75.8,87.1,81,71.5,73.26,6.9,,267.5,0.1,16.67,,10,1018.5,"Mist, Thunderstorm, Rain, Light Rain",40.71455,-74.00714,""
"NYC",08/03/2018,74.9,84.7,79.3,73.4,82.47,6.9,,202.5,0.2,20.83,,9.8,1020.3,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Fog",40.71455,-74.00714,""
"NYC",08/04/2018,74.9,89.6,80.2,72.3,78.26,6.9,,287.14,0.5,20.83,,9.5,1018.4,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",08/05/2018,75.8,92.8,84.2,70.4,64.75,5.8,,287.5,0,0,,10,1020,"",40.71455,-74.00714,""
"NYC",08/06/2018,78.2,92.9,84.9,73,68.85,5.8,,272,0,0,,9.8,1017.9,"",40.71455,-74.00714,""
"NYC",08/07/2018,75.8,90.9,82.2,74,76.91,6.9,,255,0,8.33,,9.4,1014.6,"Lightning Without Thunder, Mist, Rain, Heavy Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",08/08/2018,75.8,91.9,82.1,72.5,73.94,5.8,,267.5,0,4.17,,10,1011.4,"",40.71455,-74.00714,""
"NYC",08/09/2018,75.8,90.9,83.3,69.3,65.26,6.9,,290,0.1,16.67,,9.9,1008.9,"Lightning Without Thunder, Mist, Light Rain",40.71455,-74.00714,""
"NYC",08/10/2018,75.7,89.7,81.4,65.6,59.5,4.7,,290,0,0,,9.9,1011.6,"",40.71455,-74.00714,""
"NYC",08/11/2018,71.8,79.9,75.2,71,87.23,4.7,,96.67,1.8,50,,8.9,1013.6,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Fog, Light Rain",40.71455,-74.00714,""
"NYC",08/12/2018,74,87,78.4,71.8,81.1,6.9,,90,0.1,16.67,,9.9,1016.2,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",08/13/2018,71.2,78.8,74.5,71.2,89.52,16.1,,62.25,0.8,41.67,,9,1014.8,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",08/14/2018,69.2,84.6,75.2,70.3,85.59,8.1,,257.5,1.3,20.83,,9.2,1011.1,"Mist, Thunderstorm, Fog, Light Rain",40.71455,-74.00714,""
"NYC",08/15/2018,70.9,90.9,80.5,68.1,68.4,9.2,,282.5,0.1,12.5,,9.7,1012.4,"Smoke Or Haze",40.71455,-74.00714,""
"NYC",08/16/2018,75.8,91.9,83.6,70.1,65.3,8.1,,278.89,0,4.17,,9.9,1017,"",40.71455,-74.00714,""
"NYC",08/17/2018,76.9,89.7,82.6,73.2,73.75,9.2,,257.14,0,12.5,,9.9,1016.6,"Lightning Without Thunder, Thunderstorm, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",08/18/2018,74,87.9,78.5,72.4,82.17,6.9,,267.14,0.3,33.33,,9.2,1010.6,"Mist, Thunderstorm, Rain, Light Rain",40.71455,-74.00714,""
"NYC",08/19/2018,70,74,72.5,66.2,80.89,9.2,,51.82,0,12.5,,10,1014.7,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",08/20/2018,70,74.9,72.4,64.9,77.45,6.9,,67.14,0,0,,9.9,1020,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",08/21/2018,69.1,79,73.5,65.9,77.56,8.1,,120,0,4.17,,10,1017.8,"",40.71455,-74.00714,""
"NYC",08/22/2018,73.1,86.9,78,68.6,74.88,6.9,,288,0.5,20.83,,9.9,1007,"Mist, Thunderstorm, Rain, Heavy Rain, Light Rain",40.71455,-74.00714,""
"NYC",08/23/2018,69.1,81.9,75.3,57.5,56.17,8.1,,264.29,0,16.67,,9.9,1014.2,"Light Rain",40.71455,-74.00714,""
"NYC",08/24/2018,69,85.9,76.5,58.6,55.39,6.9,,280,0,8.33,,10,1022.2,"Light Rain",40.71455,-74.00714,""
"NYC",08/25/2018,70,82,75.5,60.3,60.14,4.7,,247.5,0,0,,10,1024.6,"",40.71455,-74.00714,""
"NYC",08/26/2018,70,85.9,77.4,65.8,68.01,6.9,,248,0,0,,10,1020.2,"",40.71455,-74.00714,""
"NYC",08/27/2018,74,89.7,81.9,70.9,70.02,4.7,,270,0,0,,9.8,1017.9,"",40.71455,-74.00714,""
"NYC",08/28/2018,78.2,96,86.2,73.5,67.8,8.1,,255.56,0,4.17,,9.2,1016.7,"Mist, Smoke Or Haze",40.71455,-74.00714,""
"NYC",08/29/2018,80,94.9,87.1,73.3,65.09,10.3,,261.43,0,12.5,,10,1015.1,"",40.71455,-74.00714,""
"NYC",08/30/2018,79.9,91.8,85.4,70.7,62.75,9.2,,162.22,0,4.17,,10,1016.2,"",40.71455,-74.00714,""
"NYC",08/31/2018,73,80.8,75.6,66.3,73.16,6.9,,56.67,0,12.5,,10,1023.8,"Rain, Heavy Rain, Light Rain",40.71455,-74.00714,""
"NYC",09/01/2018,70.1,79,73.8,63.8,71.33,5.8,,120,0,0,,10,1026,"",40.71455,-74.00714,""
"NYC",09/02/2018,70.9,83.8,76.5,68,75.5,6.9,,210,0,0,,10,1024.2,"Light Rain",40.71455,-74.00714,""
"NYC",09/03/2018,75.8,89.9,82.2,74.3,78.06,5.8,,252.86,0,12.5,,9.8,1023.5,"",40.71455,-74.00714,""
"NYC",09/04/2018,79,93.7,85.4,71.6,64.86,5.8,,258.33,0,4.17,,10,1022.8,"",40.71455,-74.00714,""
"NYC",09/05/2018,78.1,91,82.8,73.7,74.66,4.7,,,0,8.33,,10,1022.7,"Light Rain",40.71455,-74.00714,""
"NYC",09/06/2018,78,93.8,83.2,74.4,76.16,9.2,31.1,148.57,0,12.5,,9.8,1020,"Lightning Without Thunder, Mist, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",09/07/2018,71.8,78,75.8,69.7,81.41,11.4,,47.5,0,8.33,,9.9,1020.4,"Mist",40.71455,-74.00714,""
"NYC",09/08/2018,65.8,73,70.2,60.1,70.97,10.3,,39.09,0,8.33,,10,1019.9,"Light Rain",40.71455,-74.00714,""
"NYC",09/09/2018,56,65.8,62.2,56.6,82.41,12.8,,43.08,0.2,66.67,,10,1022.8,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",09/10/2018,55.1,65.9,62.4,60,91.97,11.4,,54.44,0.4,95.83,,8,1022.1,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",09/11/2018,64.9,78,70.4,67.4,90.42,6.9,,82.86,0,20.83,,8.2,1020,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",09/12/2018,73.1,78.1,74.7,72.6,93.31,3.4,,50,0.3,37.5,,6.9,1022.9,"Lightning Without Thunder, Mist, Fog, Light Rain",40.71455,-74.00714,""
"NYC",09/13/2018,69.2,79.8,73.1,69.6,89.2,11.4,,50,0.2,29.17,,9.6,1024.3,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",09/14/2018,70,77,72.8,67.2,82.73,15,47.2,54.58,0,8.33,,9.8,1023.6,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",09/15/2018,70,79.1,73.1,65.9,78.6,9.2,,74,0,0,,10,1022.5,"",40.71455,-74.00714,""
"NYC",09/16/2018,69.1,83.8,75.7,66.2,73.39,6.9,32.2,226.47,0,0,,10,1022.5,"",40.71455,-74.00714,""
"NYC",09/17/2018,69.2,77.1,73.5,68,83.16,0,,,0,0,,10,1019,"Light Rain",40.71455,-74.00714,""
"NYC",09/18/2018,71,79,74.9,71.8,90.09,14.7,,200,0.7,37.5,,9.4,1008.6,"Mist, Rain, Fog, Light Rain",40.71455,-74.00714,""
"NYC",09/19/2018,70.9,84.7,75.9,66.8,75.16,9.2,,130,0,4.17,,10,1012.1,"",40.71455,-74.00714,""
"NYC",09/20/2018,65.9,73.9,69.5,61.1,74.78,8.8,36.7,93.28,0,8.33,,10,1022.2,"",40.71455,-74.00714,""
"NYC",09/21/2018,69.1,74,71.1,63.6,77.2,13.4,47.2,190.43,0,16.67,,9.8,1021.4,"Smoke Or Haze",40.71455,-74.00714,""
"NYC",09/22/2018,66.7,74.8,72.1,59.1,65.06,14.7,39.1,166.25,0,4.17,,10,1018.7,"",40.71455,-74.00714,""
"NYC",09/23/2018,62.9,68,65.2,56,72.16,12.5,44.7,38.88,0,0,,10,1023.9,"Light Rain",40.71455,-74.00714,""
"NYC",09/24/2018,56.9,70.8,64,54.7,71.96,19.7,,49.1,0,0,,10,1030.1,"",40.71455,-74.00714,""
"NYC",09/25/2018,61,74,67.4,64.6,90.72,19.3,,93.56,1,62.5,,7.7,1025.5,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",09/26/2018,71.8,85.9,76.5,72.1,87.23,7.8,,234.67,0.1,20.83,,9.5,1015,"Lightning Without Thunder, Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",09/27/2018,64.9,76.9,69.5,57.1,65.62,13.7,53.9,62.88,0,0,,10,1018.5,"Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",09/28/2018,60,68,63.3,58.5,84.77,15.6,52.8,103.44,0.5,33.33,,8.7,1017.3,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",09/29/2018,60.1,76.8,67.2,56.2,69.79,14.7,47.2,250.79,0,0,,9.8,1021.9,"",40.71455,-74.00714,""
"NYC",09/30/2018,59.9,73,66.8,53.8,63.66,14.7,49.4,128.05,0,0,,10,1026.6,"",40.71455,-74.00714,""
"NYC",10/01/2018,65,78.1,70.4,63.7,79.8,9.2,51.7,242.82,0,0,,10,1025.1,"",40.71455,-74.00714,""
"NYC",10/02/2018,66.8,78.1,73.1,66.6,80.63,9,32.2,210.91,0.3,4.17,,9.5,1020.2,"Lightning Without Thunder, Mist, Rain",40.71455,-74.00714,""
"NYC",10/03/2018,65,78.8,70.3,61.8,75.96,10.1,44.7,246.72,0.2,16.67,,10,1017,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",10/04/2018,64,78.1,70.9,64.7,81.03,9.9,37.8,228.33,0,4.17,,9.8,1016,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",10/05/2018,64,73.1,68,57.4,69.61,18.3,43.6,97.68,0,12.5,,10,1019.9,"Light Rain",40.71455,-74.00714,""
"NYC",10/06/2018,65,68,66.4,61.2,83.43,10.3,,171.58,0,0,,10,1022.7,"Mist",40.71455,-74.00714,""
"NYC",10/07/2018,69.1,83.7,73.7,68.3,83.99,10,,251.06,0,0,,9.7,1022.4,"Mist",40.71455,-74.00714,""
"NYC",10/08/2018,64.1,74,68.1,65,89.97,12.5,,56.61,0,4.17,,8.8,1028.8,"Mist",40.71455,-74.00714,""
"NYC",10/09/2018,66.8,78.1,72.1,68,87.22,7.8,40.3,232,0,0,,9.9,1026.6,"Mist",40.71455,-74.00714,""
"NYC",10/10/2018,70.1,82.9,74,69.7,87.24,10.3,,228,0,0,,9.5,1019,"",40.71455,-74.00714,""
"NYC",10/11/2018,70.1,77,72.7,70.2,91.95,10,,231.63,0.4,37.5,,9.1,1006.9,"Mist, Rain, Fog, Light Rain",40.71455,-74.00714,""
"NYC",10/12/2018,55.9,70.1,63,50.8,66.26,14.8,53.9,212.44,0.4,33.33,,9.6,1003.4,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",10/13/2018,49.9,60.9,54.9,43.2,65.55,12.8,50.6,263.33,0.1,25,,10,1012.5,"Light Rain",40.71455,-74.00714,""
"NYC",10/14/2018,51.1,60.1,55.7,43.6,64.06,10.3,39.1,250,0,0,,10,1023.2,"",40.71455,-74.00714,""
"NYC",10/15/2018,56.8,68.1,62.5,57.3,83.45,18.3,37.8,234,0,29.17,,10,1017.8,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",10/16/2018,50,65,55.2,40.1,57.49,16.1,53.9,245,0.1,20.83,,10,1018.6,"Light Rain",40.71455,-74.00714,""
"NYC",10/17/2018,48.8,64.9,55.6,40.3,57.57,19.7,56.4,265.33,0,4.17,,10,1015.6,"",40.71455,-74.00714,""
"NYC",10/18/2018,44.8,56.7,49.7,28.8,44.92,15,39.1,255,0,8.33,,10,1025.9,"",40.71455,-74.00714,""
"NYC",10/19/2018,44,61,52.7,37.4,56.92,15,62.2,251.18,0,4.17,,10,1022.9,"",40.71455,-74.00714,""
"NYC",10/20/2018,53.9,64,58.6,49.2,71.92,15,51.7,246.52,0,25,,10,1006.7,"Light Rain",40.71455,-74.00714,""
"NYC",10/21/2018,43,55.1,49.6,34.7,57.34,9.2,52.8,256,0,8.33,,10,1012.6,"Light Rain",40.71455,-74.00714,""
"NYC",10/22/2018,41,52.9,47.4,34.1,60.19,11.4,65.5,249.09,0,4.17,,10,1023.2,"",40.71455,-74.00714,""
"NYC",10/23/2018,48.8,67.9,56.3,42.2,60.84,12.8,45.9,240.62,0,4.17,,10,1017.2,"",40.71455,-74.00714,""
"NYC",10/24/2018,47.9,57.7,51.6,36.7,57.31,10.3,31.1,260,0,0,,10,1018.2,"",40.71455,-74.00714,""
"NYC",10/25/2018,43.9,56.7,48.1,32.8,56.09,9.2,50.6,265,0,4.17,,9.9,1020.1,"",40.71455,-74.00714,""
"NYC",10/26/2018,42,51.1,46.5,35.3,64.91,13.9,34.4,142.5,0,0,,9.6,1019.7,"Smoke Or Haze",40.71455,-74.00714,""
"NYC",10/27/2018,46.1,52.9,49.5,46.9,90.81,24.2,39.1,55.22,0.5,83.33,,6.8,1005.5,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",10/28/2018,47,52.9,50.2,44.7,82.21,15,,255.91,0,20.83,,9,1007.8,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",10/29/2018,50,60,53.7,44.8,72.74,17.2,47.2,252.94,0,20.83,,9.9,1009,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",10/30/2018,43.9,60.9,51.4,34.1,54.17,10.3,50.6,264.67,0,4.17,,10,1017.6,"",40.71455,-74.00714,""
"NYC",10/31/2018,47,66.7,56.5,43.6,62.27,10.3,34.4,226.25,0,8.33,,10,1017.8,"",40.71455,-74.00714,""
"NYC",11/01/2018,56.1,70,62.8,54.1,73.53,8.1,60.8,257.06,0,4.17,,9.9,1011.4,"",40.71455,-74.00714,""
"NYC",11/02/2018,64.1,70.1,66.8,61.8,84.15,10.3,,242.14,0.1,16.67,,9.9,1006.1,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",11/03/2018,51.1,65,57.8,47.6,71.29,24.2,47.2,216.11,0.2,29.17,,9.7,1010,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/04/2018,46,60,51.7,36.4,56.92,11.4,49.4,196.47,0,4,,10,1031.9,"",40.71455,-74.00714,""
"NYC",11/05/2018,48.8,53.8,52,47.3,84.52,18.3,42.5,38.7,0.1,41.67,,8.9,1026.1,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/06/2018,52,60.1,55.3,54,95.29,11.4,,125,0.8,41.67,,7.6,1012.8,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/07/2018,52.9,64.1,58.2,44.5,61.8,18.3,47.2,262.61,0,12.5,,10,1015.4,"Mist",40.71455,-74.00714,""
"NYC",11/08/2018,46.1,60.8,52.9,34.8,51.08,9.2,35.6,193.33,0,0,,10,1023.9,"",40.71455,-74.00714,""
"NYC",11/09/2018,44.9,52.9,49.6,40.7,72.52,19.7,,44.55,0.6,29.17,,9,1021.5,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/10/2018,38,52,45.4,31.6,61.61,20.8,60.8,250.71,0,20.83,,9.4,1015.3,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",11/11/2018,34.9,51,42.1,25.5,52.67,10.3,,252.35,0,4.17,,10,1027.6,"",40.71455,-74.00714,""
"NYC",11/12/2018,38.9,51.1,45,32.7,62.73,9.2,40.3,211.5,0,8.33,,10,1029.3,"Light Rain",40.71455,-74.00714,""
"NYC",11/13/2018,43.1,52.8,48.4,42.9,82.22,12.8,,72.5,0.7,50,,8.7,1016.1,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/14/2018,35.7,44.7,40.2,21.3,47.16,16.1,52.8,150,0,4.17,,10,1029.4,"",40.71455,-74.00714,""
"NYC",11/15/2018,33,38,35.4,26.9,72.97,21.9,33.3,40.87,0.2,37.5,,7.8,1029,"Heavy Snow, Mist, Light Snow, Rain, Fog, Light Rain",40.71455,-74.00714,""
"NYC",11/16/2018,37.9,44,41.2,34.3,77.52,25.3,37.8,60,0.1,25,,9.1,1005.7,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/17/2018,38,47,42.7,30.2,61.63,,,,0,0,,10,1020.6,"",40.71455,-74.00714,""
"NYC",11/18/2018,38.9,44.8,42.1,27.9,56.98,4.7,,30,0,0,,10,1026.5,"",40.71455,-74.00714,""
"NYC",11/19/2018,41.1,51.1,46.4,38.4,73.86,5.8,,280,0,0,,8.4,1019.8,"Smoke Or Haze",40.71455,-74.00714,""
"NYC",11/20/2018,41,48.7,44.6,36.2,72.95,6.9,,255,0,0,,8,1013.1,"Mist, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"NYC",11/21/2018,29.3,44,38.8,22.8,52.62,27.7,41.4,313.33,0,0,,10,1017.9,"Light Snow",40.71455,-74.00714,""
"NYC",11/22/2018,19.1,28,24,3.3,40.98,8.1,,80,0,0,,10,1030.3,"",40.71455,-74.00714,""
"NYC",11/23/2018,15.2,34.8,27.5,11.3,51.52,12.8,43.6,216.67,0,8.33,,10,1034.5,"",40.71455,-74.00714,""
"NYC",11/24/2018,32,48.8,40.9,32.9,73.61,18.3,,115,0.8,16.67,,8.9,1018.1,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/25/2018,46.1,58.9,51.5,42.6,73.19,10.3,34.4,137.5,0.9,33.33,,9.1,1009.6,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/26/2018,47.9,53,49.7,44.4,82.48,19.7,33.3,48.89,0.5,37.5,,8.9,1005.7,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",11/27/2018,38,47,42.8,33.5,70.52,24.2,63.3,266.67,0.1,29.17,,9.5,997,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",11/28/2018,38,43,40.5,27.8,60.37,12.8,,267.14,0,8.33,,10,1000.3,"",40.71455,-74.00714,""
"NYC",11/29/2018,39.8,47.8,43.1,28.4,56.01,6.9,48.3,280,0,8.33,,10,1012.4,"",40.71455,-74.00714,""
"NYC",11/30/2018,38.9,42.2,40.6,31.3,69.52,6.9,48.3,251.05,0,8.33,,10,1017.9,"Light Rain",40.71455,-74.00714,""
"NYC",12/01/2018,39.7,47.9,42.9,35.3,74.76,9.2,33.3,118.46,0,20.83,,10,1021.9,"Light Rain",40.71455,-74.00714,""
"NYC",12/02/2018,43,55.2,49.4,48.3,96.03,19.7,,99,0.2,83.33,,3.7,1008,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"NYC",12/03/2018,46.1,55.1,51.9,43.2,73.65,17.2,42.5,268.24,0,4.17,,9.4,1004.3,"Mist",40.71455,-74.00714,""
"NYC",12/04/2018,34.9,46.1,40.9,23.8,51.38,11.4,57.5,165,0,4.17,,10,1013.9,"",40.71455,-74.00714,""
"NYC",12/05/2018,31.9,38.9,35.5,21.5,56.46,16.1,,126.11,0,0,,10,1018.8,"",40.71455,-74.00714,""
"NYC",12/06/2018,30.8,42.2,36.5,24.2,61.09,18.3,52.8,254.17,0,4.17,,10,1022,"",40.71455,-74.00714,""
"NYC",12/07/2018,30.8,42.9,37.4,20,50.07,15,,261.43,0,0,,10,1026.9,"",40.71455,-74.00714,""
"NYC",12/08/2018,26.8,38.8,32.1,18.2,56.32,15,43.6,257.22,0.1,16.67,,10,1032.6,"",40.71455,-74.00714,""
"NYC",12/09/2018,30.8,37.1,33.9,20.3,57.1,9.2,59.7,236.32,0,4.17,,10,1029.2,"",40.71455,-74.00714,""
"NYC",12/10/2018,32,43.8,36.7,22.7,56.97,15,34.4,73.08,0,4.17,,10,1020.4,"",40.71455,-74.00714,""
"NYC",12/11/2018,33,43.8,36.9,25.5,63.28,9.2,42.5,138.89,0,4.17,,10,1018.9,"",40.71455,-74.00714,""
"NYC",12/12/2018,34,43,37.7,25,59.92,11.4,44.7,228,0,12.5,,9.9,1020.2,"",40.71455,-74.00714,""
"NYC",12/13/2018,34.9,42.1,38.1,31,76.06,17.2,42.5,44.58,0,12.5,,9.9,1029.4,"Light Snow, Mist, Light Rain",40.71455,-74.00714,""
"NYC",12/14/2018,41,50.1,46.6,42.3,85.22,13.9,40.3,84.67,0.1,20.83,,10,1029.8,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",12/15/2018,46.2,51.2,49.1,44.8,85.96,16.1,29.8,53.33,0.2,37.5,,7.8,1021,"Mist, Light Rain",40.71455,-74.00714,""
"NYC",12/16/2018,37.9,47,41.4,38.1,88.43,25.3,41.4,31,0.7,79.17,,7.4,1013.5,"Mist, Light Snow, Rain, Heavy Rain, Light Rain",40.71455,-74.00714,""
"NYC",12/17/2018,38.9,48.7,42.5,32.7,69.6,8.1,,250,0,12.5,,10,1007.6,"Light Rain",40.71455,-74.00714,""
"NYC",12/18/2018,29.9,41.1,36.3,18.6,48.66,6.9,51.7,280,0,12.5,,10,1016.4,"",40.71455,-74.00714,""
"NYC",12/19/2018,28.9,43.9,35.6,22.7,59.59,13.9,50.6,249.47,0,0,,10,1021.1,"",40.71455,-74.00714,""
