Pickup_Date,trip_distance_km,duration_seconds,avg_speed,pickup_hour,Minimum Temperature,Maximum Temperature,Temperature,tip_amount,PULocationID
2017-06-05,3.218688,490,23.647503673469387,23,14.72,20.0,17.61,1.95,90
2017-06-05,3.4600896,1419,8.77824,17,14.72,20.0,17.61,2.0,141
2017-06-05,2.5588569600000004,484,19.032820363636368,8,14.72,20.0,17.61,1.0,140
2017-06-05,1.609344,323,17.936960990712077,11,14.72,20.0,17.61,1.7,236
2017-06-05,3.42790272,671,18.391132327868853,21,14.72,20.0,17.61,1.7,144
2017-06-05,2.1565209600000004,329,23.597189835866267,6,14.72,20.0,17.61,1.1,238
2017-06-05,13.0356864,594,79.00416,20,14.72,20.0,17.61,10.0,238
2017-06-05,0.8529523200000001,322,9.53611289440994,12,14.72,20.0,17.61,1.0,140
2017-06-05,1.1265408,259,15.65848216216216,7,14.72,20.0,17.61,1.15,140
2017-06-05,2.9611929600000004,489,21.800193570552146,6,14.72,20.0,17.61,2.2,170
2017-06-05,4.1038272,1614,9.153517918215613,12,14.72,20.0,17.61,3.56,239
2017-06-05,2.59104384,1774,5.258037104847801,12,14.72,20.0,17.61,5.49,170
2017-06-05,34.98713856,2112,59.63716799999999,20,14.72,20.0,17.61,5.86,132
2017-06-05,2.78416512,803,12.481935780821917,8,14.72,20.0,17.61,2.0,107
2017-06-05,8.368588800000001,1794,16.7931547826087,10,14.72,20.0,17.61,4.85,107
2017-06-05,2.68760448,493,19.62550938742394,16,14.72,20.0,17.61,1.96,263
2017-06-05,5.4717696,1109,17.762281839495042,19,14.72,20.0,17.61,3.95,144
2017-06-05,2.2048012800000003,476,16.674967663865548,7,14.72,20.0,17.61,1.0,151
2017-06-05,9.8169984,1032,34.24534325581395,23,14.72,20.0,17.61,2.0,138
2017-06-05,1.6254374400000002,637,9.186145657770803,14,14.72,20.0,17.61,1.76,239
2017-06-05,3.3474355200000003,534,22.566981033707865,14,14.72,20.0,17.61,2.45,236
2017-06-05,2.7358848,840,11.72522057142857,7,14.72,20.0,17.61,2.25,238
2017-06-05,15.288768000000001,1940,28.37090969072165,17,14.72,20.0,17.61,5.5,230
